# Frequency 1.0 Hz
# Amplitude 0.5 cm
#time	position	velocity	acceleration
0.02	0.01176258860505186	-0.05139326353350448	-0.1063836725285156	0.02	-0.006371401861542836	-0.07964252339055142	0.2907179106482489	0.02	-0.0007351617969106883	-0.02382468673103075	0.05334554834692507
0.06	0.009802156448131427	-0.05505204592029461	-0.1205178244662767	0.06	-0.009802156739169732	-0.0699424718429024	0.3625110398444785	0.06	-0.001715377467917278	-0.0223781881787646	0.0751730286695274
0.1	0.007596671901410446	-0.06095716171936753	-0.1254695609060473	0.1	-0.01249774979078211	-0.05462660182577869	0.4648649988262656	0.1	-0.002695593197131529	-0.01848115010943729	0.09944679333818418
0.14	0.004901078384136781	-0.06636877171533544	-0.09994314384837509	0.14	-0.01445818101637997	-0.03267385634697146	0.560636445754179	0.14	-0.003185701003530994	-0.0144649887564204	0.1227751332761626
0.18	0.002205485332524404	-0.0697722974210693	-0.05021383648690305	0.18	-0.01519334284239449	-0.00697723331136836	0.5901809835012063	0.18	-0.003920862829545513	-0.00867899353680615	0.1475216135677778
0.22	-0.0007351617969106883	-0.071133708439043	0.01857758146191675	0.22	-0.01494828952127136	0.01701763378352755	0.550355020769294	0.22	-0.003920862829545513	-0.001701763378352755	0.1515751233303793
0.26	-0.003675808809930459	-0.06773018180360345	0.07693389104840913	0.26	-0.01372301919036545	0.03794932498648349	0.4806299456964711	0.26	-0.003920862829545513	0.002722821631727533	0.1663946454474497
0.3	-0.006126348074758425	-0.06415647969535915	0.1200688966997	0.3	-0.01176258796476759	0.054966952787557	0.4144502489918837	0.3	-0.003920862829545513	0.01157199173273208	0.1770306571163221
0.34	-0.00882194159203209	-0.05922136103132895	0.1861304098731776	0.34	-0.00931204916560091	0.0706231759977527	0.350988700715171	0.34	-0.00294064698391594	0.01905974950204836	0.1392136869071692
0.38	-0.01102742613875307	-0.05003183646800204	0.2641278189721674	0.38	-0.006126348074758425	0.08508816649231854	0.2378923600639452	0.38	-0.002205485390732065	0.0224632755715801	0.1006876665721876
0.42	-0.01298785736435093	-0.03675808903709468	0.3080899943350592	0.42	-0.002205485390732065	0.09155486800914836	0.08095195880741789	0.42	-0.001225269661517814	0.02671768502801165	0.06535244626129603
0.46	-0.01396807344281115	-0.02314398556740747	0.297926726797874	0.46	0.001470323506509885	0.09053381040252535	-0.05566182288155808	0.46	-0.00000000000000000005	0.02875980102948637	0.009099706847022706
0.5	-0.01470323526882567	-0.01259305281564593	0.2791364790431948	0.5	0.005146132170921192	0.08542852253109838	-0.1563495062541337	0.5	0.001225269603310153	0.02722821387174514	-0.04065323947195135
0.54	-0.01494828952127136	-0.002382470605274043	0.2960359721148479	0.54	0.008331833727424964	0.07811093867834039	-0.2575099101648694	0.54	0.002205485332524404	0.02450539211875165	-0.06747964833120483
0.58	-0.01494828952127136	0.009359701976387039	0.348152441038559	0.58	0.01151753435260616	0.06653894379269333	-0.3928236898822055	0.58	0.003185700945323333	0.02144221812664506	-0.08390639207806816
0.62	-0.01445818101637997	0.02671768565455243	0.367533575781411	0.62	0.01396807315177284	0.04679849565339583	-0.5254194024647729	0.62	0.003920862771337852	0.01803869163268245	-0.1048239111253084
0.66	-0.01274280404322781	0.04237390401410975	0.3021811611699692	0.66	0.01543839773512445	0.02195275026477046	-0.5933718170755454	0.66	0.004656024597352371	0.01378428132738918	-0.1416954503074971
0.7	-0.01078237281762995	0.05139325270041203	0.2185111702461361	0.7	0.01568345105624758	-0.00289299900436567	-0.5953808464075765	0.7	0.005146132170921192	0.006466698444758854	-0.1733671313890407
0.74	-0.008576887339586392	0.05820030805302343	0.1669855460359367	0.74	0.01519334348267876	-0.02688786221875084	-0.5537821512624771	0.74	0.005146132170921192	-0.0006807059334177114	-0.1882575436888775
0.78	-0.006126348074758425	0.0641564798368361	0.1305866894962954	0.78	0.01347796557820402	-0.0488406079562588	-0.4676303654568874	0.78	0.005146132170921192	-0.00901934545254335	-0.1879030059800569
0.82	-0.003430754790315405	0.06926176823374895	0.082488222182696	0.82	0.01102742677903734	-0.064326651853561	-0.3730879900193727	0.82	0.004410970344906673	-0.01684745447063405	-0.1581221650150927
0.86	-0.0004901078646071255	0.0716442350595672	0.01429952480638922	0.86	0.008331833727424964	-0.07828111524253875	-0.2813818778515358	0.86	0.003675808984553441	-0.02178256880951165	-0.1203052346244038
0.9	0.002450539119308814	0.0701126481847799	-0.04987110509161685	0.9	0.004656024597352371	-0.08832152056533638	-0.156822219718446	0.9	0.002695593138923869	-0.02654750868613419	-0.07681572649317663
0.94	0.005146132170921192	0.06704947524364496	-0.1023421153593208	0.94	0.0009802157001104206	-0.09087416401598604	-0.02978082215751155	0.94	0.001470323506509885	-0.02875980070611048	-0.01713581614689071
0.98	0.007841725222533569	0.06245471799451879	-0.1633219793813941	0.98	-0.002695593197131529	-0.09002327973980245	0.08567910063666916	0.98	0.0002450539323035627	-0.02739839009235663	0.02942632470225326
1.02	0.01029226495302282	0.05411607756589846	-0.2238291593293077	1.02	-0.006371401861542836	-0.0842372817310711	0.2077569489402873	1.02	-0.0007351617969106883	-0.02518609766816046	0.04951658955874715
1.06	0.01225269617862068	0.04339496630968318	-0.2572735433552869	1.06	-0.009557102486724034	-0.07402670372458588	0.343543443132484	1.06	-0.001715377467917278	-0.02365451049020824	0.0727976582288925
1.1	0.01372301983064972	0.0330142094753683	-0.2751184013611495	1.1	-0.01249774979078211	-0.05751960141222103	0.4902023529548725	1.1	-0.002695593197131529	-0.02025098316759494	0.1132145291228004
